conv_id,context,prompt,speaker_utterance,listener_utterance,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,empathy
hit:1880_conv:3761,nostalgic,I was digging through my parents attic yesterday and found my old Nintendo system!  That sure brought back some good memories!,I was digging through my parents attic yesterday and found my old Nintendo system! That sure brought back some good memories!,Really,0.39499999999999996,-0.2732,0.0888,0.0,0.0,0.0,21,1,3
hit:1880_conv:3761,nostalgic,I was digging through my parents attic yesterday and found my old Nintendo system!  That sure brought back some good memories!,I was so happy just seeing it and remembered all the good times I had playing it with my friends growing up.,"Which system was it? My message got cut short, but I love nintendo, the switch is amazing!",0.7455999999999999,-0.1452,0.2304,0.28675,-0.010999999999999996,0.07599999999999998,22,17,3
hit:7861_conv:15722,nostalgic,I really miss when my kids were younger. All they wanted to do was hang out with me. Now they want to be with their friends instead.,I miss the days when my kids were younger. I was their hero and they just wanted to spend time with me.,It is natural that kids grow up and want a little independence.  I know it happened with me.,0.4226666666666667,0.016999999999999987,0.004666666666666662,0.4985714285714286,-0.13942857142857143,0.13142857142857142,22,18,3
hit:7861_conv:15722,nostalgic,I really miss when my kids were younger. All they wanted to do was hang out with me. Now they want to be with their friends instead.,Yeah now they rather hang out with their friends. I understand but still miss when they were young.,At least you will always have the memories to look back on,0.281,-0.097,0.03499999999999999,0.3235,-0.21599999999999997,0.1295,18,12,3
hit:10799_conv:21599,content,I have been in my job for 3 years now_comma_ and I feel quite comfortable and happy here,"I have been in my job for 3 years now, and I feel quite comfortable and happy here",What do you do?,0.574,-0.09533333333333338,0.18866666666666665,0.34,0.096,0.072,18,4,2
hit:10799_conv:21599,content,I have been in my job for 3 years now_comma_ and I feel quite comfortable and happy here,"I am a project manager. I started off very junior, and now I have worked my way up in the company",Oh wow- Do you have a college degree?,0.37600000000000006,-0.18566666666666665,0.28833333333333333,0.42400000000000004,-0.168,0.40900000000000003,21,8,2
hit:9924_conv:19849,terrified,I used to be so scared going to sleep. I thought there were monsters in my closet.,I used to be so scared to go to sleep as a kid.,How come? Were you scared of the dark?,0.05300000000000002,-0.214,-0.2976666666666667,-0.418,-0.003333333333333327,-0.22066666666666668,13,8,3
hit:9924_conv:19849,terrified,I used to be so scared going to sleep. I thought there were monsters in my closet.,"That, and I always thought there were very creepy monsters in my closet. I had a hard time falling asleep.",Oh no! Did your parents check your closet before tucking you into bed?,-0.17975,0.03175,-0.08225,0.235,-0.357,0.05949999999999997,20,13,3
hit:8838_conv:17677,lonely,I am really starting to miss my family and friends. I have been traveling for three months now.,I have been traveling for three months now. I am really starting to miss my family and friends.,Long trip. How can you afford it?,0.5557142857142857,-0.16999999999999998,0.024857142857142852,0.32449999999999996,-0.03200000000000001,0.05499999999999999,18,7,1
hit:8838_conv:17677,lonely,I am really starting to miss my family and friends. I have been traveling for three months now.,Its really cheap in South East Asia. Its low season and there arent many people in the hostel so I have been thinking of home a lot.,"Okay, I get it. Ever seen the movie ""Hostel""?",0.19119999999999998,-0.33819999999999995,-0.1906,0.3406666666666667,0.10266666666666667,0.02400000000000001,27,9,1
hit:8615_conv:17230,embarrassed,I let a poot slip out during class today. I thought I would die.,I accidentally let a poot slip out during class today.,"LOL....Best thing to do when that happens is deny, deny, deny.",0.015199999999999991,-0.02080000000000002,-0.26199999999999996,-0.17319999999999997,0.10840000000000001,-0.29640000000000005,10,11,2
hit:8615_conv:17230,embarrassed,I let a poot slip out during class today. I thought I would die.,Yes! That's exactly what I did! I blamed it on the girl sitting next to me. Sorry not sorry.,Smart move on your part. ,-0.08466666666666667,-0.42,-0.48199999999999993,0.4833333333333334,0.021333333333333333,0.302,19,5,2
hit:10785_conv:21571,embarrassed,I farted in my favorite girl's face,oh boy....I just screwed my whole life up and I want to die,That's terrible. Hopefully things right themselves for you soon.,0.030000000000000027,0.15960000000000002,0.08679999999999999,-0.16666666666666666,-0.05133333333333336,0.04933333333333332,13,9,3
hit:10785_conv:21571,embarrassed,I farted in my favorite girl's face,ugh I just want to crawl into a hole. my whole school knows too,The plus side about schools is that someone else will do something that everyone will focus on soon enough.,0.288,-0.12933333333333333,0.10133333333333333,0.28200000000000003,-0.1795,0.106,14,19,3
hit:11275_conv:22550,content,new apartment. family and friends i love. yeah_comma_ this is the good life.,"just moved into a new apartment last weekend. pretty happy with it. a little smaller but a 5 yo complex as opposed to a 45 year old complex. modern amenities are nice. also, i'm going to visit my family tomorrow. good week so far.","It feels good to be in a new place, but the moving process sucks. Is it a new part of town?",0.3646315789473684,-0.13863157894736844,0.03389473684210527,0.33890909090909094,-0.11309090909090912,0.015090909090909101,44,21,3
hit:11275_conv:22550,content,new apartment. family and friends i love. yeah_comma_ this is the good life.,yeah. so i live in austin but moved up to the cedar park suburb.. about 15 minutes north of my old place. cedar park itself is not new but it has started growing because people can't afford the quickly rising prices in austin proper.,I get that. My city is going through that right now too. I moved to the suburbs and love it so far.,0.321625,-0.12962500000000002,0.07300000000000001,0.47240000000000004,0.024800000000000006,0.1996,44,22,3
hit:11935_conv:23871,lonely,brother  moved away,ever since my brother moved out last month the house has been so quiet,"I understand! I felt the same when my son left, it's seems so much less noise and talk.",0.44499999999999995,-0.5720000000000001,-0.0395,0.21400000000000005,-0.08166666666666668,0.026666666666666658,14,18,1
hit:11935_conv:23871,lonely,brother  moved away,yeah. i got used to his noise,"I understand! I felt the same when my son left, it's seems so much less noise and talk.",-0.386,0.189,-0.325,0.21400000000000005,-0.08166666666666668,0.026666666666666658,7,18,1
hit:12059_conv:24119,lonely,I just moved out of my parents house into my own apartment. I don't have anyone to talk to anymore.,I just moved out of my parents house into my own apartment.,"That must be a wonderful feeling, now you are on your own.",0.412,-0.41,0.31533333333333335,0.4566666666666667,-0.008666666666666656,0.20133333333333336,12,12,1
hit:12059_conv:24119,lonely,I just moved out of my parents house into my own apartment. I don't have anyone to talk to anymore.,Its is but I don't have anyone to talk to anymore.,"Ah, so you are now a loner, you should try to make friends.",0.5900000000000001,-0.265,0.187,0.2705,-0.23199999999999998,-0.08500000000000002,11,13,1
hit:5723_conv:11447,excited,Two days left before school starts.,"Two days before the nig day, I was actually getting scared.",What was the big day then?,0.05199999999999999,-0.217,-0.3165,0.521,-0.14300000000000002,0.201,11,6,1
hit:5723_conv:11447,excited,Two days left before school starts.,School was starting and this was gonna be my year!,"Oh cool, I hope it goes well!",0.307,-0.293,0.048,0.548,-0.13466666666666666,0.30933333333333335,10,7,1
hit:8801_conv:17602,hopeful,Seeing my grandmother get up and out of bed for the first time after 2 weeks was a wonderful feeling.,"I went to visit my grandmother since she had been very sick and bed ridden for a couple weeks.  When I got there, I saw her get up and out of bed!",Whoa. She must be feeling a lot better?,0.166,-0.228,-0.15466666666666665,0.16333333333333333,-0.3826666666666667,-0.10533333333333333,32,8,3
hit:8801_conv:17602,hopeful,Seeing my grandmother get up and out of bed for the first time after 2 weeks was a wonderful feeling.,"Yup, she was down and out and we were not sure how long it was going to take for her to get better.",What a fantastic surprise. Hope she keeps progressing.,0.4165,-0.12300000000000001,0.1755,0.7424999999999999,0.09199999999999998,0.3395,23,8,3
hit:10873_conv:21746,sentimental,Cleaning out the closet I often find things that remind me of when all the girls were little.,"While cleaning out our closets, I always find some old item that reminds me how little the girls used to be.  Last time it was a cute pair of jeans in toddler sizing we saved to make ""jean purses"" out of someday.  My kid is 14 this week!!!",aww. I understand you. That feeling is priceless.,0.24764705882352941,-0.30576470588235294,-0.19070588235294117,0.5406666666666667,-0.06733333333333336,0.302,48,8,3
hit:10873_conv:21746,sentimental,Cleaning out the closet I often find things that remind me of when all the girls were little.,It definitely triggers some emotions!  Then I'm torn between keeping it a little longer or finally purging.,It's alright to feel such sentiments buddy :),-0.10766666666666667,0.020000000000000018,0.013333333333333336,0.634,0.09200000000000001,0.26,17,8,3
hit:8150_conv:16301,proud,I passed all of my classes this summer with A's I have never done that before. It felt great.,I am so happy. I made an A in all three of my summer classes. I have never done that before.,hard work pays of,0.5512,-0.18560000000000001,0.1256,0.023333333333333327,0.26133333333333336,0.3053333333333333,21,4,2
hit:8150_conv:16301,proud,I passed all of my classes this summer with A's I have never done that before. It felt great.,I couldnt believe what I was capable of. I plan on doing it again this semester.,keep up the good work!,0.35650000000000004,-0.088,0.22199999999999998,0.5806666666666667,-0.15999999999999998,0.22066666666666668,16,5,2
hit:8621_conv:17242,guilty,Looking at the photos of my ex-partner_comma_ i feel how much of a mistake I have made to let her go.,"Scrolling through old photos of me and my partner, i understand how much of a mistake I have made to let her go",That's really rough man. Is there any way you can get her back?,0.16114285714285717,-0.2025714285714286,-0.11257142857142859,0.0904,-0.04960000000000001,0.0036000000000000034,23,13,3
hit:8621_conv:17242,guilty,Looking at the photos of my ex-partner_comma_ i feel how much of a mistake I have made to let her go.,It has a been a year since our split. I think she has already moved on with her life without me. And I am still trying to move on,"I am sure you'll find somebody in due time. It took me 6 years to find someone after my last relationship, but it happened. It'll happen to you too!",0.2984,0.0288,0.1748,0.381,-0.11799999999999997,0.146,29,29,3
hit:1036_conv:2072,disgusted,My brother's dog pooped upstairs_comma_ and I didn't see it_comma_ and ended up stepping in it...,"My brother's dog pooped upstairs, and I didn't see it, and ended up stepping in it...",No!!! gross... did you flip? ,0.152,-0.1615,-0.068,-0.604,0.104,-0.384,16,5,2
